NGEL_ID,STATION,CITY,COUNTRY,LAT,LON,YEAR,SEARCH RADIUS,TAU_NEAREST PIXEL,TAU3_PIX,TAU3_MEAN,TAU3_MEDIAN,TAU3_STD
NGEL_CITY_01995,Santiago,Santiago,CL,-33.45001382,-70.66704085,2014,1.6,28.0,9,24.111,25.0,3.542
NGEL_CITY_01996,Santo-Domingo,Santo-Domingo,DO,18.47007285,-69.90008508,2014,5.7,10.0,7,8.286,8.0,1.161
NGEL_CITY_01997,Santos,Santos,BR,-23.95372393,-46.33294266,2014,1.8,20.0,9,18.333,19.0,2.404
NGEL_CITY_01998,Sao-Paulo,Sao-Paulo,BR,-23.55867959,-46.62501998,2014,2.7,16.0,9,15.889,16.0,0.567
NGEL_CITY_01999,Sapele,Sapele,NG,5.890427265,5.680004434,2014,5.6,37.0,9,34.778,35.0,2.096
NGEL_CITY_02000,Sapporo,Sapporo,JP,43.07497927,141.3400443,2014,2.9,18.0,9,15.111,14.0,2.726
NGEL_CITY_02001,Saratov,Saratov,RU,51.57998985,46.0299963,2014,3.6,18.0,9,17.333,18.0,1.155
NGEL_CITY_02002,Sarh,Sarh,TD,9.149969909,18.39002966,2014,4.4,23.0,9,23.667,24.0,0.943
NGEL_CITY_02003,Sari,Sari,IR,36.55039044,53.10000403,2014,4.5,35.0,9,34.333,35.0,2.404
NGEL_CITY_02004,Saveh,Saveh,IR,35.02182741,50.33143917,2014,3.6,36.0,9,34.333,35.0,1.491
NGEL_CITY_02005,Seattle,Seattle,US,47.57000205,-122.339985,2014,2.3,7.0,9,5.667,5.0,0.816
NGEL_CITY_02006,Segou,Segou,ML,13.43999229,-6.260016115,2014,1.6,32.0,9,33.222,33.0,1.685
NGEL_CITY_02007,Sekondi,Sekondi,GH,4.943275776,-1.704015138,2014,5.1,17.0,8,17.125,17.0,0.781
NGEL_CITY_02008,Semarang,Semarang,ID,-6.966617412,110.4200195,2014,3.8,25.0,7,21.571,20.0,1.917
NGEL_CITY_02009,Semnan,Semnan,IR,35.5547923,53.37430253,2014,2.3,30.0,9,29.778,30.0,1.474
NGEL_CITY_02010,Sendai,Sendai,JP,38.28710614,141.0217175,2014,4.8,15.0,7,14.0,14.0,1.195
NGEL_CITY_02011,Sennar,Sennar,SD,13.54995974,33.60000565,2014,5.4,29.0,9,26.222,26.0,1.227
NGEL_CITY_02012,Seoul,Seoul,KR,37.5663491,126.999731,2014,4.7,32.0,9,30.889,31.0,1.523
NGEL_CITY_02013,Setif,Setif,DZ,36.18002545,5.399969847,2014,5.6,22.0,9,22.667,23.0,0.667
NGEL_CITY_02014,Settat,Settat,MA,33.01042564,-7.620010622,2014,5.2,16.0,9,16.222,16.0,0.416
NGEL_CITY_02015,Seville,Seville,ES,37.40501528,-5.980007366,2014,5.7,13.0,9,12.333,12.0,0.667
NGEL_CITY_02016,Sfax,Sfax,TN,34.75003522,10.72000688,2014,2.7,21.0,8,18.875,18.5,1.053
NGEL_CITY_02017,Shahrud,Shahrud,IR,36.42287884,54.96288773,2014,3.2,28.0,9,26.333,27.0,2.108
NGEL_CITY_02018,Shanghai,Shanghai,CN,31.21645245,121.4365047,2014,3.9,53.0,9,53.111,53.0,1.523
NGEL_CITY_02020,Shangrao,Shangrao,CN,28.47039268,117.9699979,2014,3.0,48.0,9,39.556,39.0,3.435
NGEL_CITY_02021,Shantou,Shantou,CN,23.37000633,116.6700256,2014,3.0,29.0,9,28.222,27.0,3.938
NGEL_CITY_02022,Shar-e-Kord,Shar-e-Kord,IR,32.32099805,50.85399659,2014,3.2,28.0,9,28.889,29.0,0.875
NGEL_CITY_02023,Sharjah,Sharjah,AE,25.37138287,55.40647823,2014,5.0,53.0,8,52.75,53.0,0.661
NGEL_CITY_02024,Shashemene,Shashemene,ET,7.200398986,38.59003699,2014,7.1,19.0,9,18.778,19.0,0.786
NGEL_CITY_02025,Sheffield,Sheffield,GB,53.36667666,-1.499996583,2014,3.8,11.0,9,11.444,11.0,0.831
NGEL_CITY_02026,Shendi,Shendi,SD,16.68049217,33.42001664,2014,4.7,32.0,9,31.333,32.0,1.054
NGEL_CITY_02027,Shenyeng,Shenyeng,CN,41.80497927,123.4499735,2014,5.0,57.0,9,54.0,54.0,3.018
NGEL_CITY_02029,Shibin-el-Kom,Shibin-el-Kom,EG,30.59199913,30.89999749,2014,6.7,26.0,9,25.556,26.0,0.956
NGEL_CITY_02030,Shijianzhuang,Shijianzhuang,CN,38.05001467,114.4799784,2014,2.6,104.0,9,84.667,86.0,13.88
NGEL_CITY_02031,Shiraz,Shiraz,IR,29.62996014,52.57001054,2014,3.0,26.0,9,25.333,25.0,1.155
NGEL_CITY_02032,Sholapur,Sholapur,IN,17.6704059,75.90000769,2014,5.8,38.0,9,39.0,39.0,0.667
NGEL_CITY_02033,Shuyang,Shuyang,CN,34.12986635,118.7733597,2014,3.1,58.0,9,57.778,58.0,0.786
NGEL_CITY_02034,Sidi-bel-Abbes,Sidi-bel-Abbes,DZ,35.19034426,-0.639971559,2014,4.6,17.0,9,15.0,15.0,0.816
NGEL_CITY_02035,Siirt,Siirt,TR,37.94400007,41.93299858,2014,1.6,31.0,9,28.333,28.0,1.054
NGEL_CITY_02036,Sikasso,Sikasso,ML,11.3204059,-5.679999839,2014,4.6,28.0,9,27.333,27.0,0.943
NGEL_CITY_02037,Singapore,Singapore,SG,1.293033466,103.8558207,2014,4.8,17.0,9,16.667,17.0,0.471
NGEL_CITY_02038,Siracusa,Siracusa,IT,37.0703587,15.28996049,2014,4.2,14.0,9,11.889,12.0,1.197
NGEL_CITY_02039,Sirjan,Sirjan,IR,29.46996991,55.73002437,2014,2.9,30.0,9,29.556,30.0,0.685
NGEL_CITY_02040,Skikda,Skikda,DZ,36.88042198,6.899981647,2014,5.6,18.0,9,17.889,18.0,1.286
NGEL_CITY_02041,Sofia,Sofia,BG,42.68334943,23.31665401,2014,4.6,24.0,9,19.444,20.0,3.236
NGEL_CITY_02042,Sohag,Sohag,EG,26.55040651,31.70001827,2014,5.0,34.0,9,32.556,33.0,1.707
NGEL_CITY_02043,Sokoto,Sokoto,NG,13.06001548,5.240031289,2014,1.6,33.0,9,34.667,35.0,1.563
NGEL_CITY_02044,Songea,Songea,TZ,-10.68003416,35.65000972,2014,3.3,11.0,9,10.667,11.0,0.471
NGEL_CITY_02045,Songnam,Songnam,KR,37.4386111,127.1377778,2014,1.7,30.0,9,29.222,29.0,1.988
NGEL_CITY_02046,Souk-Ahras,Souk-Ahras,DZ,36.29038047,7.949995075,2014,4.5,17.0,9,15.778,16.0,0.786
NGEL_CITY_02047,Sousse,Sousse,TN,35.82999514,10.62502559,2014,3.2,16.0,7,14.714,15.0,1.385
NGEL_CITY_02048,Springs,Springs,ZA,-26.26957355,28.43003699,2014,2.9,34.0,9,34.0,34.0,0.667
NGEL_CITY_02049,Srinagar,Srinagar,IN,34.09997154,74.81500932,2014,6.4,40.0,9,38.667,39.0,2.108
NGEL_CITY_02050,St.-Louis,St.-Louis,US,38.63501772,-90.23998051,2014,1.9,11.0,9,10.667,11.0,0.667
NGEL_CITY_02051,St.-Petersburg,St.-Petersburg,RU,59.93901451,30.31602006,2014,2.3,16.0,9,15.556,16.0,0.831
NGEL_CITY_02052,St.-Denis,St.-Denis,RE,-20.87889484,55.44807776,2014,3.2,3.0,6,3.0,3.0,0.0
NGEL_CITY_02053,Stockholm,Stockholm,SE,59.35075995,18.09733473,2014,2.7,14.0,9,14.667,15.0,0.471
NGEL_CITY_02054,Stuttgart,Stuttgart,DE,48.77997988,9.199996296,2014,5.0,20.0,9,19.889,20.0,0.994
NGEL_CITY_02055,Suez,Suez,EG,30.00497601,32.54994055,2014,5.0,24.0,9,25.333,25.0,1.764
NGEL_CITY_02056,Suhar,Suhar,OM,24.36197335,56.73441896,2014,2.1,50.0,8,50.0,50.0,0.707
NGEL_CITY_02057,Suining,Suining,CN,30.5333333,105.5333333,2014,2.4,40.0,9,37.556,38.0,1.571
NGEL_CITY_02058,Surabaya,Surabaya,ID,-7.249235821,112.7508333,2014,0.1,21.0,9,17.556,18.0,2.753
NGEL_CITY_02059,Surat,Surat,IN,21.19998374,72.84003943,2014,5.7,40.0,9,40.0,40.0,0.816
NGEL_CITY_02060,Surt,Surt,LY,31.2099929,16.59003617,2014,5.9,34.0,6,35.5,36.0,1.5
NGEL_CITY_02061,Suwon,Suwon,KR,37.25778912,127.0108931,2014,3.6,30.0,9,29.111,29.0,0.737
NGEL_CITY_02062,Suzhou,Suzhou,CN,31.30047833,120.620017,2014,6.2,63.0,9,63.222,63.0,1.133
NGEL_CITY_02063,Sydney,Sydney,AU,-33.92001097,151.1851798,2014,4.7,6.0,9,5.444,6.0,0.831
NGEL_CITY_02064,Tabora,Tabora,TZ,-5.020017884,32.80000281,2014,6.5,12.0,9,12.111,12.0,0.314
NGEL_CITY_02065,Tabriz,Tabriz,IR,38.08629152,46.30124589,2014,5.9,32.0,9,30.222,30.0,2.149
NGEL_CITY_02066,Tabuk,Tabuk,SA,28.38383465,36.55496741,2014,3.8,16.0,9,16.222,16.0,0.629
NGEL_CITY_02067,Taian,Taian,CN,36.19999839,117.1200756,2014,6.2,77.0,9,70.778,71.0,2.82
NGEL_CITY_02068,Taichung,Taichung,TW,24.15207745,120.681667,2014,3.2,33.0,9,19.778,19.0,5.493
NGEL_CITY_02069,Tainan,Tainan,TW,23.00000307,120.2000427,2014,7.6,26.0,9,14.556,10.0,6.585
NGEL_CITY_02070,Taipei,Taipei,TW,25.03583333,121.5683333,2014,2.4,28.0,9,18.444,17.0,5.852
NGEL_CITY_02071,Taiyuan,Taiyuan,CN,37.87501243,112.5450577,2014,2.8,60.0,9,44.222,44.0,7.208
NGEL_CITY_02072,Taizz,Taizz,YE,13.60445253,44.03942012,2014,5.2,24.0,9,24.778,25.0,0.629
NGEL_CITY_02073,Tall-Afar,Tall-Afar,IQ,36.37598248,42.44974971,2014,2.9,29.0,9,31.0,31.0,1.155
NGEL_CITY_02074,Tamale,Tamale,GH,9.400419738,-0.83998519,2014,5.6,31.0,9,29.444,29.0,1.066
NGEL_CITY_02075,Tampa,Tampa,US,27.94698793,-82.45862085,2014,0.9,9.0,9,9.444,10.0,0.956
NGEL_CITY_02076,Tanga,Tanga,TZ,-5.070040671,39.09000647,2014,5.0,9.0,9,8.778,9.0,0.416
NGEL_CITY_02077,Tangier,Tangier,MA,35.74728701,-5.832703696,2014,1.6,15.0,9,13.111,13.0,1.1
NGEL_CITY_02078,Tangshan,Tangshan,CN,39.62433718,118.194377,2014,4.8,81.0,9,74.556,74.0,3.304
NGEL_CITY_02079,Tanta,Tanta,EG,30.79043194,31.00000932,2014,6.6,25.0,9,25.111,25.0,0.737
NGEL_CITY_02080,Tarsus,Tarsus,TR,36.9203937,34.87997921,2014,4.2,29.0,9,26.778,26.0,3.119
NGEL_CITY_02081,Tartus,Tartus,SY,34.88463448,35.88658405,2014,5.1,30.0,5,24.4,22.0,3.499
NGEL_CITY_02082,Tashkent,Tashkent,UZ,41.31170188,69.29493282,2014,5.7,40.0,9,38.222,39.0,2.74
NGEL_CITY_02083,Taza,Taza,MA,34.22037762,-4.019971966,2014,4.3,20.0,9,18.0,18.0,1.054
NGEL_CITY_02084,Tbilisi,Tbilisi,GE,41.72500999,44.79079545,2014,4.4,30.0,9,25.889,25.0,2.558
NGEL_CITY_02085,Tebessa,Tebessa,DZ,35.41043418,8.120010537,2014,5.2,20.0,9,18.778,19.0,1.133
NGEL_CITY_02086,Tegucigalpa,Tegucigalpa,HN,14.1020449,-87.21752934,2014,6.4,6.0,9,5.889,6.0,0.314
NGEL_CITY_02087,Tehran,Tehran,IR,35.67194277,51.42434403,2014,3.4,38.0,9,39.556,40.0,1.066
NGEL_CITY_02088,Tel-Aviv-Yafo,Tel-Aviv-Yafo,IL,32.07999147,34.77001176,2014,3.8,26.0,7,24.571,24.0,1.4
NGEL_CITY_02089,Tema,Tema,GH,5.640365009,0.010014606,2014,4.6,27.0,6,25.167,25.0,1.572
NGEL_CITY_02090,Tete,Tete,MZ,-16.17003497,33.58000688,2014,3.9,14.0,9,14.222,14.0,0.416
NGEL_CITY_02091,The-Hague,The-Hague,NL,52.08003684,4.269961302,2014,3.6,18.0,8,17.375,17.5,0.992
NGEL_CITY_02092,Thies,Thies,SN,14.8103996,-16.93001083,2014,4.9,46.0,9,46.0,46.0,1.333
NGEL_CITY_02093,Thiruvananthapuram,Thiruvananthapuram,IN,8.499983743,76.95002112,2014,5.6,19.0,8,19.0,19.0,0.0
NGEL_CITY_02094,Thohoyandou,Thohoyandou,ZA,-22.95003457,30.48004106,2014,3.1,15.0,9,15.333,15.0,0.471
NGEL_CITY_02095,Tianjin,Tianjin,CN,39.13002626,117.2000191,2014,4.8,78.0,9,79.0,80.0,2.108
NGEL_CITY_02096,Tiarat,Tiarat,DZ,35.38043601,1.319960489,2014,4.3,17.0,9,16.222,16.0,0.786
NGEL_CITY_02097,Tijuana,Tijuana,MX,32.50001752,-117.079996,2014,6.2,13.0,9,12.333,12.0,2.0
NGEL_CITY_02098,Tiruchirappalli,Tiruchirappalli,IN,10.80999778,78.68996659,2014,6.2,37.0,9,36.444,36.0,0.497
NGEL_CITY_02099,Tizi-Ouzou,Tizi-Ouzou,DZ,36.80000111,4.033332556,2014,5.8,22.0,9,22.556,22.0,0.685
NGEL_CITY_02100,Tlimcen,Tlimcen,DZ,34.89041424,-1.32000757,2014,5.3,16.0,9,16.0,16.0,0.667
NGEL_CITY_02101,Toamasina,Toamasina,MG,-18.18179848,49.40498409,2014,5.9,8.0,5,5.8,5.0,1.166
NGEL_CITY_02102,Tokyo,Tokyo,JP,35.68501691,139.7514074,2014,3.9,15.0,9,15.444,16.0,0.685
NGEL_CITY_02103,Toliara,Toliara,MG,-23.35683144,43.68998409,2014,4.2,5.0,5,4.2,4.0,0.4
NGEL_CITY_02104,Toluca,Toluca,MX,19.3303821,-99.66999923,2014,3.0,20.0,9,18.667,19.0,0.667
NGEL_CITY_02105,Toronto,Toronto,CA,43.69997988,-79.42002079,2014,6.1,10.0,7,9.286,9.0,0.452
NGEL_CITY_02106,Torreon,Torreon,MX,25.57005292,-103.4200029,2014,3.7,8.0,9,7.889,8.0,0.314
NGEL_CITY_02107,Trablous,Trablous,LB,34.42000368,35.8699963,2014,3.8,26.0,6,21.833,21.0,2.192
NGEL_CITY_02108,Tshikapa,Tshikapa,CD,-6.409958884,20.77003943,2014,5.0,30.0,9,28.667,29.0,0.667
NGEL_CITY_02109,Tubruq,Tubruq,LY,32.07999147,23.96002559,2014,3.5,28.0,8,25.75,26.5,2.437
NGEL_CITY_02110,Tunis,Tunis,TN,36.80277814,10.1796781,2014,5.9,17.0,9,16.0,16.0,1.247
NGEL_CITY_02111,Turin,Turin,IT,45.07038719,7.669960489,2014,2.8,39.0,9,36.222,37.0,2.82
NGEL_CITY_02112,Ufa,Ufa,RU,54.78997479,56.04003129,2014,4.5,16.0,9,15.111,15.0,0.994
NGEL_CITY_02113,Uitenhage,Uitenhage,ZA,-33.75960732,25.39001583,2014,3.9,5.0,9,5.0,5.0,0.0
NGEL_CITY_02114,Ujungpandang,Ujungpandang,ID,-5.139958884,119.4320275,2014,2.3,12.0,8,6.375,6.0,2.288
NGEL_CITY_02115,Ulaanbaatar,Ulaanbaatar,MN,47.9166734,106.9166158,2014,4.5,30.0,9,13.222,10.0,8.677
NGEL_CITY_02116,Ulsan,Ulsan,KR,35.54673077,129.3169539,2014,3.0,28.0,9,26.0,26.0,1.054
NGEL_CITY_02117,Umtata,Umtata,ZA,-31.57999876,28.79001501,2014,5.0,10.0,9,9.889,10.0,0.314
NGEL_CITY_02118,Umuahia,Umuahia,NG,5.532003041,7.486002487,2014,4.5,42.0,9,42.0,42.0,0.816
NGEL_CITY_02119,Urmia,Urmia,IR,37.52999473,44.99998165,2014,4.9,29.0,9,29.444,29.0,2.114
NGEL_CITY_02120,Urumqi,Urumqi,CN,43.80501223,87.57500565,2014,5.4,67.0,9,49.333,48.0,9.58
NGEL_CITY_02121,Uvira,Uvira,CD,-3.369989401,29.14001949,2014,2.5,24.0,8,22.25,22.5,1.392
NGEL_CITY_02122,Uyo,Uyo,NG,5.007996056,7.849998524,2014,4.7,40.0,9,39.111,40.0,1.1
NGEL_CITY_02123,Vadodara,Vadodara,IN,22.31001935,73.18001868,2014,5.4,44.0,9,45.444,45.0,1.066
NGEL_CITY_02124,Valencia,Valencia,ES,39.48501752,-0.400012046,2014,5.8,16.0,9,15.111,15.0,1.37
NGEL_CITY_02125,Valletta,Valletta,MT,35.89973248,14.51471065,2014,6.4,15.0,4,13.75,14.0,1.09
NGEL_CITY_02126,Vancouver,Vancouver,CA,49.27341658,-123.1216442,2014,3.3,5.0,9,4.889,5.0,0.567
NGEL_CITY_02127,Varamin,Varamin,IR,35.31658978,51.64660437,2014,3.7,40.0,9,37.667,38.0,2.0
NGEL_CITY_02128,Varanasi,Varanasi,IN,25.32999005,83.00003943,2014,5.5,79.0,9,78.667,79.0,2.539
NGEL_CITY_02130,Vienna,Vienna,AT,48.20001528,16.36663896,2014,5.7,22.0,9,21.222,21.0,1.315
NGEL_CITY_02131,Vijayawada,Vijayawada,IN,16.51995933,80.63000321,2014,4.0,39.0,9,38.778,39.0,0.629
NGEL_CITY_02132,Virginia-Beach,Virginia-Beach,US,36.85321433,-75.97831873,2014,2.5,9.0,6,9.167,9.0,0.687
NGEL_CITY_02133,Vishakhapatnam,Vishakhapatnam,IN,17.73001467,83.30498205,2014,5.3,39.0,8,38.375,38.5,0.992
NGEL_CITY_02134,Vitória,Vitória,BR,-20.32399331,-40.36599634,2014,3.3,12.0,8,8.125,8.0,2.315
NGEL_CITY_02135,Volgograd,Volgograd,RU,48.71000999,44.49996049,2014,5.8,16.0,9,15.778,16.0,0.786
NGEL_CITY_02136,Vryheid,Vryheid,ZA,-27.76002521,30.7899963,2014,4.1,18.0,9,18.222,18.0,0.916
NGEL_CITY_02137,Wanzhou,Wanzhou,CN,30.81999086,108.4000394,2014,5.8,32.0,9,32.333,31.0,2.749
NGEL_CITY_02138,Warangal,Warangal,IN,18.00999758,79.57998979,2014,5.5,35.0,9,35.444,35.0,0.497
NGEL_CITY_02139,Warri,Warri,NG,5.519958922,5.759999551,2014,3.5,31.0,9,31.778,31.0,2.096
NGEL_CITY_02140,Warsaw,Warsaw,PL,52.25000063,20.99999955,2014,3.4,23.0,9,23.444,23.0,0.831
NGEL_CITY_02141,Washington--D.C.,Washington--D.C.,US,38.89954938,-77.00941858,2014,6.5,11.0,9,10.333,10.0,0.471
NGEL_CITY_02142,Weifang,Weifang,CN,36.7204059,119.1001098,2014,5.5,64.0,9,59.333,59.0,2.981
NGEL_CITY_02143,Welkom,Welkom,ZA,-27.96998655,26.72998572,2014,3.0,23.0,9,25.889,26.0,1.595
NGEL_CITY_02144,Wenzhou,Wenzhou,CN,28.0199809,120.6500927,2014,3.3,41.0,9,31.444,30.0,4.4
NGEL_CITY_02145,Windhoek,Windhoek,NA,-22.57000608,17.0835461,2014,4.1,6.0,9,5.889,6.0,0.314
NGEL_CITY_02146,Worcester,Worcester,ZA,-33.64002806,19.43993974,2014,1.4,6.0,9,5.111,5.0,0.314
NGEL_CITY_02147,Wuhan,Wuhan,CN,30.58003135,114.270017,2014,3.9,69.0,9,69.0,69.0,0.943
NGEL_CITY_02148,Wuxi,Wuxi,CN,31.57999615,120.2999849,2014,5.8,63.0,9,64.111,64.0,2.331
NGEL_CITY_02149,Xai-Xai,Xai-Xai,MZ,-25.03998452,33.64000321,2014,1.5,10.0,9,9.667,10.0,0.471
NGEL_CITY_02150,Xiamen,Xiamen,CN,24.44999208,118.080017,2014,3.0,34.0,9,31.778,33.0,6.713
NGEL_CITY_02151,Xian,Xian,CN,34.27502545,108.8949963,2014,5.0,61.0,9,54.444,54.0,6.652
NGEL_CITY_02152,Xiangtan,Xiangtan,CN,27.85043052,112.9000232,2014,4.9,56.0,9,52.889,53.0,1.663
NGEL_CITY_02153,Xiantao,Xiantao,CN,30.3704059,113.4400419,2014,2.5,71.0,9,70.222,70.0,0.629
NGEL_CITY_02154,Xianyang,Xianyang,CN,34.3455556,108.7147222,2014,3.3,58.0,9,53.333,52.0,3.801
NGEL_CITY_02155,Xining,Xining,CN,36.6199986,101.7700048,2014,3.8,51.0,9,43.222,44.0,3.938
NGEL_CITY_02156,Xinxiang,Xinxiang,CN,35.32043968,113.8699898,2014,3.8,74.0,9,65.444,65.0,4.621
NGEL_CITY_02157,Xinyang,Xinyang,CN,32.130376,114.0699776,2014,2.9,54.0,9,51.0,51.0,2.055
NGEL_CITY_02158,Xinyi,Xinyi,CN,34.38000612,118.3500264,2014,3.3,58.0,9,58.667,58.0,1.563
NGEL_CITY_02159,Xuanzhou,Xuanzhou,CN,30.9525,118.7552778,2014,0.6,60.0,9,56.333,57.0,3.055
NGEL_CITY_02160,Xuzhou,Xuzhou,CN,34.28001223,117.1800203,2014,4.3,65.0,9,64.778,65.0,1.03
NGEL_CITY_02161,Yamoussoukro,Yamoussoukro,CI,6.81838096,-5.275502565,2014,4.5,22.0,9,22.556,22.0,0.685
NGEL_CITY_02162,Yanbu-al-Bahr,Yanbu-al-Bahr,SA,24.09427736,38.0492948,2014,4.9,34.0,6,32.667,32.5,1.491
NGEL_CITY_02163,Yancheng,Yancheng,CN,33.3855556,120.1252778,2014,4.6,57.0,9,56.0,56.0,1.414
NGEL_CITY_02164,Yangquan,Yangquan,CN,37.86997398,113.5700081,2014,2.8,50.0,9,38.667,37.0,6.36
NGEL_CITY_02165,Yantai,Yantai,CN,37.53040814,121.4000211,2014,4.9,42.0,8,41.625,41.0,2.395
NGEL_CITY_02166,Yaounde,Yaounde,CM,3.866700662,11.51665076,2014,4.1,24.0,9,24.778,25.0,0.416
NGEL_CITY_02167,Yazd,Yazd,IR,31.92005292,54.37000403,2014,3.8,32.0,9,31.222,31.0,2.043
NGEL_CITY_02168,Yei,Yei,SS,4.090382099,30.68002885,2014,5.6,15.0,9,15.667,16.0,0.471
NGEL_CITY_02169,Yekaterinburg,Yekaterinburg,RU,56.85002993,60.59995967,2014,3.0,13.0,9,12.889,13.0,0.314
NGEL_CITY_02170,Yerevan,Yerevan,AM,40.18115074,44.51355139,2014,4.6,36.0,9,32.0,32.0,3.399
NGEL_CITY_02171,Yokohama,Yokohama,JP,35.32002626,139.5800484,2014,4.3,15.0,8,15.125,15.0,0.781
NGEL_CITY_02172,Yueyang,Yueyang,CN,29.38005292,113.1000109,2014,5.9,63.0,9,60.778,61.0,1.685
NGEL_CITY_02173,Zabid,Zabid,YE,14.19508832,43.31553666,2014,6.2,32.0,9,29.889,31.0,1.969
NGEL_CITY_02174,Zagazig,Zagazig,EG,30.58333209,31.5166596,2014,4.9,27.0,9,27.333,27.0,0.667
NGEL_CITY_02175,Zakho,Zakho,IQ,37.14454022,42.68720292,2014,3.4,31.0,9,28.667,28.0,1.155
NGEL_CITY_02176,Zanjan,Zanjan,IR,36.67002138,48.50002641,2014,5.0,36.0,9,36.0,36.0,0.667
NGEL_CITY_02177,Zanzibar,Zanzibar,TZ,-6.159999981,39.20002559,2014,5.6,9.0,9,8.111,8.0,0.737
NGEL_CITY_02178,Zaozhuang,Zaozhuang,CN,34.88000144,117.5700223,2014,3.8,66.0,9,62.333,63.0,2.404
NGEL_CITY_02179,Zaria,Zaria,NG,11.0799813,7.710009724,2014,5.5,35.0,9,35.333,35.0,0.816
NGEL_CITY_02180,Zarzis,Zarzis,TN,33.51039512,11.09998368,2014,6.4,29.0,8,24.875,24.5,3.1
NGEL_CITY_02181,Zhangjiakou,Zhangjiakou,CN,40.83000002,114.9299768,2014,2.8,33.0,9,30.667,29.0,4.346
NGEL_CITY_02182,Zhangzhou,Zhangzhou,CN,24.52037539,117.6700162,2014,3.9,41.0,9,29.778,26.0,6.124
NGEL_CITY_02183,Zhanjiang,Zhanjiang,CN,21.19998374,110.3800219,2014,6.4,30.0,9,29.889,30.0,0.994
NGEL_CITY_02184,Zhengzhou,Zhengzhou,CN,34.75499615,113.6650927,2014,1.5,79.0,9,69.667,69.0,4.69
NGEL_CITY_02185,Zhongli,Zhongli,TW,24.96502525,121.2167765,2014,3.7,25.0,9,16.778,17.0,4.516
NGEL_CITY_02186,Zhucheng,Zhucheng,CN,35.98995953,119.3800927,2014,5.2,56.0,9,54.222,54.0,1.397
NGEL_CITY_02187,Zhuhai,Zhuhai,CN,22.2769444,113.5677778,2014,3.5,39.0,8,37.0,38.0,2.828
NGEL_CITY_02188,Zhuzhou,Zhuzhou,CN,27.82999249,113.1500337,2014,2.2,54.0,9,49.556,50.0,2.671
NGEL_CITY_02189,Zibo,Zibo,CN,36.79998761,118.049993,2014,5.6,76.0,9,66.333,67.0,5.793
NGEL_CITY_02190,Zigong,Zigong,CN,29.40000002,104.780002,2014,6.3,43.0,9,43.667,43.0,1.764
NGEL_CITY_02191,Ziguinchor,Ziguinchor,SN,12.58999249,-16.28999821,2014,6.2,29.0,9,28.0,27.0,1.764
NGEL_CITY_02192,Zinder,Zinder,NE,13.79999615,8.983317015,2014,6.6,40.0,9,40.333,40.0,0.816
NGEL_CITY_02193,Zuwarah,Zuwarah,LY,32.93440961,12.07914872,2014,3.2,29.0,7,28.429,28.0,1.761
NGEL_OAPM_00001,Arica,Arica,CL,-18.483427991456,-70.290550727043,2015,5.7,21.0,9,18.333,16.0,4.738
NGEL_OAPM_00002,Alto-Hospicio,Alto-Hospicio,CL,-20.290466881209,-70.100192427636,2015,6.9,27.0,6,18.167,16.5,4.059
NGEL_OAPM_00003,São-José-Do-Rio-Preto,São-José-Do-Rio-Preto,BR,-20.78468928,-49.39827779,2015,6.3,12.0,9,11.444,11.0,1.066
NGEL_OAPM_00004,Ribeirão-Preto-Centro,Sao-Paulo,BR,-21.17706594,-47.81898767,2015,4.4,16.0,9,14.444,14.0,1.257
NGEL_OAPM_00005,Escuela-E-10,Tocopilla,CL,-22.085518710314,-70.188682515839,2015,5.6,12.0,7,11.571,12.0,0.495
NGEL_OAPM_00006,Bomberos,Tocopilla,CL,-22.111064,-70.210828,2015,5.9,12.0,5,12.0,12.0,0.632
NGEL_OAPM_00007,Colegio-Pedro-Vergara-Keller,Calama,CL,-22.44283906304,-68.932546346863,2015,2.0,17.0,9,13.556,14.0,1.892
NGEL_OAPM_00008,Complejo-Deportivo-23-de-Marzo,Calama,CL,-22.460270722943,-68.937706917007,2015,1.7,17.0,9,13.556,14.0,1.892
NGEL_OAPM_00009,Estación-Centro,Calama,CL,-22.462144644634,-68.92806169339,2015,2.6,17.0,9,13.556,14.0,1.892
NGEL_OAPM_00010,Piracicaba,Piracicaba,BR,-22.70122234,-47.64965269,2015,5.4,21.0,9,18.667,18.0,0.943
NGEL_OAPM_00011,Sierra-Gorda-,Sierra-Gorda,CL,-22.888724142633,-69.318140714844,2015,5.4,12.0,9,12.111,12.0,1.37
NGEL_OAPM_00012,Campinas-V.União,Campinas,BR,-22.94672842,-47.11928086,2015,3.2,19.0,9,19.0,19.0,0.471
NGEL_OAPM_00013,Taubaté,Taubaté,BR,-23.03235096,-45.57580502,2015,3.3,15.0,9,13.667,14.0,1.247
NGEL_OAPM_00014,S.José-dos-Campos-Jd.Satélite,Sao-Paulo,BR,-23.22364548,-45.8908,2015,5.1,16.0,9,15.778,16.0,1.03
NGEL_OAPM_00015,Guarulhos-Pimentas,Guarulhos,BR,-23.44011701,-46.40994877,2015,4.2,19.0,9,18.333,19.0,1.764
NGEL_OAPM_00016,Guarulhos-Paço-Municipal,Guarulhos,BR,-23.45553426,-46.5185334,2015,3.3,21.0,9,18.556,19.0,1.707
